Gene	score
MAP2K2	0.51187
MAP2K3	0.33997
MAP2K4	0.66098
MAP2K5	0.21895
MAP2K6	0.33817
MAP3K1	0.15001
MAP3K10	0.15476
MAP3K11	0.24839
MAP3K12	0.12346
MAP3K13	0.10740
MAP3K14	0.57524
MAP3K15	0.09392
MAP3K19	0.06857
MAP3K2	0.17004
MAP3K3	0.23984
MAP3K4	0.11364
MAP3K5	0.55740
MAP3K6	0.10817
MAP3K7	0.33817
MAP3K7CL	0.06544
MAP3K8	0.26689
MAP3K9	0.13060
MAP4	0.14652
MAP4K3	0.10762
MAP4K4	0.22596
MAP4K5	0.14996
MAP6	0.07302
MAP6D1	0.08717
MAP7	0.12871
MAP7D1	0.09098
MAP7D3	0.07326
MAP9	0.11218
MAPK1	0.98274
MAPK10	0.62410
MAPK11	0.50513
MAPK12	0.43657
MAPK13	0.09211
MAPK14	0.91733
MAPK15	0.17839
MAPK3	0.99301
MAPK4	0.09994
MAPK6	0.27057
MAPK7	0.20605
MAPK8	0.99518
MAPK8IP1	0.26087
MAPK8IP2	0.22984
MAPK8IP3	0.18911
MAPK9	0.80000
MAPKAP1	0.27473
MAPKAPK2	0.18157
MAPKAPK3	0.16628
MAPKAPK5	0.13844
MAPKBP1	0.09070
MAPRE1	0.14604
MAPRE2	0.12479
MAPRE3	0.11809
MAPT	0.92692
MARC1	0.10047
MARC2	0.11466
MARCH1	0.08172
MARCH3	0.11466
MARCH4	0.10475
MARCH5	0.11809
MARCH6	0.13948
MARCH7	0.24407
MARCH8	0.10000
MARCH9	0.11158
MARCKS	0.35330
MARCKSL1	0.17821
MARCO	0.24721
MARK1	0.13142
MARK2	0.34562
MARK3	0.16331
MARK4	0.13986
MARS	0.50194
MARS2	0.19271
MARVELD1	0.13502
MARVELD2	0.10461
MARVELD3	0.08177
MAS1	0.19012
MASP1	0.17266
MASP2	0.19027
MAST1	0.10962
MAST2	0.10610
MAST3	0.11609
MAST4	0.08190
MASTL	0.11101
MAT1A	0.37582
MAT2A	0.31462
MAT2B	0.29199
MATN1	0.16522
MATN2	0.10274
MATN3	0.12928
MAX	0.57266
MAZ	0.20668
MB	0.61197
MBD1	0.15639
MBD2	0.32769
MBD3	0.12884
MBD3L1	0.09574
MBD3L2	0.06771
MBD4	0.17669
MBD5	0.09580
MBD6	0.09983
MBIP	0.07955
MBL2	0.45536
MBNL1	0.24974
MBNL2	0.07965
MBNL3	0.10090
MBOAT1	0.10324
MBOAT2	0.10789
MBOAT4	0.10875
MBTD1	0.08298
MBTPS1	0.50208
MC1R	0.68939
MC2R	0.52384
MC4R	0.56135
MC5R	0.23177
MCAM	0.33127
MCAT	0.31758
MCC	0.10991
MCCC1	0.27594
MCCC2	0.18035
MCEE	0.16109
MCF2	0.41436
MCF2L2	0.09212
MCFD2	0.12632
MCHR1	0.17262
MCHR2	0.16977
MCL1	0.48065
MCM10	0.13689
MCM2	0.12905
MCM3	0.27545
MCM3AP	0.13932
MCM4	0.15521
MCM5	0.19034
MCM6	0.20620
MCM7	0.41417
MCM8	0.19778
MCMBP	0.11074
MCOLN1	0.17168
MCOLN2	0.08339
MCOLN3	0.13323
MCPH1	0.99968
MCRS1	0.14229
MCTP1	0.08898
MCTP2	0.09580
MCTS1	0.19788
MDFI	0.18455
MDFIC	0.18498
MDGA2	0.11151
MDH1	0.62085
MDH1B	0.09156
MDH2	0.90548
MDM1	0.10900
MDM2	0.64023
MDM4	0.15993
MDN1	0.09560
ME1	0.19766
ME2	0.14795
ME3	0.18427
MEA1	0.27766
MEAF6	0.10264
MECOM	0.30246
MECP2	0.69428
MECR	0.11118
MED1	0.30413
MED10	0.11838
MED11	0.12628
MED12	0.30592
MED12L	0.10234
MED13	0.13379
MED13L	0.11567
MED14	0.15290
MED15	0.16585
MED16	0.12544
MED17	0.13056
MED18	0.12815
MED19	0.09980
MED20	0.09517
MED21	0.22983
MED22	0.11142
MED23	0.15367
MED24	0.13192
MED25	0.14846
MED27	0.10935
MED28	0.16583
MED29	0.10845
MED30	0.13588
MED31	0.11809
MED4	0.13917
MED6	0.12456
MED7	0.11809
MED8	0.08981
MED9	0.11795
MEF2A	0.23693
MEF2B	0.09173
MEF2C	0.09412
MEF2D	0.19297
MEFV	0.21433
MEGF10	0.12411
MEGF11	0.08845
MEGF6	0.09881
MEGF8	0.12244
MEGF9	0.07492
MEIG1	0.09549
MEIS1	0.23021
MEIS2	0.16306
MELK	0.17917
MEMO1	0.14281
MEOX1	0.10463
MEOX2	0.14644
MEP1A	0.14733
MEP1B	0.13511
MEPCE	0.10709
MEPE	0.15614
MERTK	0.24392
MESDC1	0.11112
MESDC2	0.11718
MESP1	0.12345
MESP2	0.14089
MEST	0.22263
MET	0.52967
METAP1	0.15224
METAP2	0.16647
METRNL	0.10846
METTL1	0.13876
METTL10	0.07026
METTL13	0.10191
METTL16	0.09836
METTL17	0.07637
METTL18	0.08273
METTL20	0.10016
METTL21A	0.10816
METTL23	0.08223
METTL2A	0.10504
METTL2B	0.09297
METTL3	0.12397
METTL5	0.11553
METTL6	0.09964
METTL7A	0.09677
METTL7B	0.10944
METTL8	0.07675
METTL9	0.11380
MEX3B	0.11089
MEX3C	0.15588
MFAP1	0.11689
MFAP2	0.13595
MFAP3	0.10356
MFAP3L	0.11146
MFAP4	0.11177
MFAP5	0.10282
MFF	0.15644
MFHAS1	0.11626
MFI2	0.16262
MFN1	0.13128
MFN2	0.09223
MFNG	0.10546
MFRP	0.09689
MFSD1	0.10900
MFSD10	0.10983
MFSD2A	0.09539
MFSD3	0.10537
MFSD5	0.10930
MFSD6	0.10258
MFSD8	0.11832
MGAM	0.57507
MGARP	0.08313
MGAT1	0.13626
MGAT3	0.20010
MGAT4A	0.12087
MGAT4B	0.10711
MGAT4C	0.37294
MGAT5	0.58469
MGAT5B	0.13883
MGEA5	0.20993
MGLL	0.21358
MGME1	0.09838
MGMT	0.55289
MGRN1	0.14252
MGST1	0.22917
MGST2	0.15089
MGST3	0.16151
MIA	0.08632
MIA2	0.10293
MIA3	0.08834
MIB1	0.29035
MIB2	0.12919
MICAL1	0.10182
MICAL2	0.10318
MICAL3	0.11890
MICALCL	0.07299
MICALL1	0.08744
MICALL2	0.08337
MICU1	0.15808
MICU2	0.10135
MID1	0.28993
MID1IP1	0.11809
MID2	0.14063
MIDN	0.10986
MIEF1	0.09986
MIEF2	0.10726
MIER1	0.11486
MIF	0.37501
MILR1	0.07188
MINA	0.11605
MINK1	0.13857
MINOS1	0.09989
MINPP1	0.12952
MIOX	0.12797
MIP	0.14494
MIPEP	0.12054
MIPOL1	0.09163
MIR7-3HG	0.06751
MIS18A	0.10442
MIS18BP1	0.06969
MITD1	0.28430
MITF	0.42299
MIXL1	0.24913
NIFK	0.09419
MKKS	0.30578
MKL1	0.12175
MKL2	0.08351
MKLN1	0.14611
MKNK1	0.14377
MKNK2	0.14759
MKRN1	0.11424
MKRN2	0.11505
MKRN3	0.11011
MKRN9P	0.11424
MKS1	0.35722
MLANA	0.37619
MLC1	0.20556
MLEC	0.11952
MLF1	0.11316
CENPU	0.07819
MLF2	0.12378
MLH1	0.88182
MLH3	0.15260
MLKL	0.04872
MLLT1	0.30727
MLLT10	0.17676
MLLT3	0.20297
MLLT4	0.37758
MLLT6	0.15426
MLN	0.07632
MLNR	0.11347
MLPH	0.18515
MLX	0.13122
MLXIP	0.11073
MLYCD	0.17831
MMAA	0.09901
MMAB	0.22303
MMACHC	0.16617
MMADHC	0.13266
MMD	0.42641
MME	0.69624
MMEL1	0.20014
MMGT1	0.10896
MMP1	0.80999
MMP10	0.63407
MMP11	0.37763
MMP12	0.66783
MMP13	0.63694
MMP14	0.55746
MMP15	0.20321
MMP16	0.19444
MMP17	0.20186
MMP19	0.14603
MMP2	0.96194
MMP20	0.14127
MMP21	0.13098
MMP23A	0.16249
MMP23B	0.16249
MMP24	0.15424
MMP25	0.31045
MMP26	0.10320
MMP27	0.11847
MMP28	0.20389
MMP3	0.86628
MMP7	0.56774
MMP8	0.28283
MMP9	0.97212
MMRN1	0.16819
MMRN2	0.09752
MNAT1	0.28104
MND1	0.11102
MNDA	0.09787
MNS1	0.11474
MNT	0.10229
MOAP1	0.15764
MOB1A	0.14582
MOB1B	0.10077
MOB3B	0.11262
MOB3C	0.11262
MOB4	0.15588
MOBP	0.12884
MOCOS	0.15110
MOCS1	0.13458
MOCS2	0.17480
MOCS3	0.19563
MOGAT1	0.08618
MOGAT2	0.09948
MOGAT3	0.10813
MON1A	0.10472
MON1B	0.10285
MON2	0.10848
MORC1	0.09880
MORC2	0.10960
MORC3	0.11049
MORC4	0.08297
MORF4	0.19621
MORF4L1	0.19621
MORF4L2	0.09554
MORN1	0.08705
MORN2	0.09032
MORN4	0.08087
MOS	0.21247
MOSPD1	0.10531
MOSPD3	0.07169
MOV10	0.14147
MOV10L1	0.12601
MOXD1	0.23100
MPC1	0.09893
MPC2	0.09609
MPDZ	0.15403
MPG	0.41751
MPHOSPH10	0.09118
MPHOSPH6	0.10615
MPHOSPH8	0.09166
MPHOSPH9	0.08911
MPI	0.62156
MPL	0.28241
MPLKIP	0.14228
MPND	0.09646
MPO	0.90163
MPP1	0.10499
MPP2	0.11658
MPP3	0.12185
MPP4	0.09080
MPP5	0.13722
MPP6	0.11809
MPP7	0.10875
MPPE1	0.08299
MPPED1	0.11686
MPPED2	0.12378
MPRIP	0.15964
MPZ	0.09309
MPZL2	0.20477
MPZL3	0.09333
MR1	0.10385
MRAP	0.35707
MRAP2	0.10957
MRAS	0.17821
MRC1	0.20954
MRC2	0.13319
MRE11A	0.50288
MREG	0.96763
MRFAP1	0.11262
MRFAP1L1	0.11262
MRGBP	0.11581
MRGPRD	0.09679
MRGPRE	0.11120
MRGPRX1	0.06245
MRGPRX2	0.08330
MRGPRX4	0.05295
MRM1	0.09973
MRO	0.10002
MROH2B	0.08456
MRPL10	0.08326
MRPL11	0.13169
MRPL12	0.13234
MRPL13	0.22151
MRPL14	0.09192
MRPL15	0.12040
MRPL16	0.11430
MRPL17	0.13015
MRPL18	0.11253
MRPL19	0.08563
MRPL2	0.06610
MRPL20	0.14981
MRPL22	0.08687
MRPL24	0.08675
MRPL27	0.11067
MRPL28	0.10667
MRPL3	0.13142
MRPL32	0.09522
MRPL33	0.06654
MRPL34	0.10423
MRPL35	0.08231
MRPL36	0.08098
MRPL37	0.07784
MRPL39	0.11367
MRPL4	0.10832
MRPL40	0.06146
MRPL42	0.06595
MRPL43	0.09630
MRPL44	0.11530
MRPL46	0.09052
MRPL48	0.09364
MRPL49	0.15671
MRPL51	0.07413
MRPL52	0.04392
MRPL55	0.08654
MRPL9	0.09101
MRPS10	0.10229
MRPS11	0.10502
MRPS12	0.17492
MRPS15	0.06601
MRPS16	0.07936
MRPS17	0.11928
MRPS18A	0.07240
MRPS18C	0.08072
MRPS2	0.15786
MRPS21	0.06721
MRPS22	0.20364
MRPS23	0.07926
MRPS24	0.08259
MRPS25	0.09780
MRPS26	0.08706
MRPS27	0.08353
MRPS28	0.09721
MRPS30	0.10047
MRPS31	0.06840
MRPS33	0.07050
MRPS34	0.24455
MRPS35	0.08045
MRPS36	0.11308
MRPS5	0.08107
MRPS6	0.04472
MRPS7	0.23960
MRPS9	0.08725
MRRF	0.22529
MRS2	0.46457
MRTO4	0.13531
MRVI1	0.11044
MS4A1	0.09550
MS4A10	0.06848
MS4A12	0.04881
MS4A14	0.04275
MS4A2	0.15195
MS4A3	0.05063
MS4A4A	0.05629
MS4A5	0.08404
MS4A6A	0.08228
MS4A6E	0.03892
MS4A8	0.08259
MSANTD1	0.08948
MSANTD2	0.10347
MSANTD3	0.34677
MSC	0.16823
MSGN1	0.10402
MSH2	0.69313
MSH3	0.19216
MSH4	0.09452
MSH6	0.77704
MSI1	0.10166
MSI2	0.09832
MSL1	0.11809
MSL2	0.11809
MSL3	0.09764
MSLN	0.20004
MSLNL	0.08816
MSMB	0.13116
MSMO1	0.18718
MSN	0.45280
MSR1	0.09635
MSRA	0.33654
MSRB2	0.16681
MSRB3	0.12021
MST1	0.10249
MST1R	0.15357
MSTN	0.74393
MSX1	0.60631
MSX2	0.34240
MT-TP	0.44963
MT1B	0.16997
MT1E	0.15601
MT1F	0.14928
MT1JP	0.15601
MT1L	0.15601
MT1M	0.03565
MT1P3	0.15601
MT2A	0.26701
MT3	0.25971
MT4	0.25263
MTA1	0.22648
MTA2	0.27826
MTA3	0.14229
MTAP	0.35026
MTBP	0.09906
MTCH1	0.11063
MTDH	0.14254
MTERF1	0.07345
MTERF3	0.08910
MTERF4	0.07784
MTERF2	0.07822
MTF1	0.09665
MTF2	0.10208
MTFMT	0.12092
MTFR1	0.07647
MTG2	0.08669
MTHFD1	0.21031
MTHFD1L	0.26137
MTHFD2	0.25511
MTHFD2L	0.28143
MTHFR	0.90853
MTHFS	0.22864
MTHFSD	0.09128
MTIF2	0.19736
MTIF3	0.03979
MTL5	0.14319
MTM1	0.10908
MTMR1	0.17628
MTMR11	0.14121
MTMR12	0.11936
MTMR14	0.11304
MTMR2	0.21752
MTMR3	0.11999
MTMR6	0.15707
MTMR7	0.12052
MTMR8	0.08493
MTMR9	0.11430
MTNR1A	0.13624
MTNR1B	0.13769
MTO1	0.16082
MTOR	0.17086
MTPAP	0.07339
MTPN	0.20297
MTR	0.68662
MTRF1	0.09749
MTRF1L	0.11918
MTRR	0.30511
MTSS1	0.99898
MTSS1L	0.12220
MTTP	0.44963
MTUS1	0.10477
MTX1	0.09818
MTX2	0.11454
MTX3	0.10254
MUC1	0.07165
MUC13	0.04178
MUC15	0.09834
MUC20	0.05395
MUC6	0.17704
MUC7	0.13341
MUL1	0.12243
MUM1	0.13329
MUS81	0.18734
MUSK	0.77855
MUT	0.69122
MUTYH	0.29137
MVD	0.19754
MVK	0.31770
MVP	0.21917
MX1	0.49792
MXD1	0.13242
MXD4	0.09412
MXI1	0.18081
MXRA5	0.09488
MYADM	0.10764
MYB	0.77718
MYBBP1A	0.22970
MYBL1	0.19640
MYBL2	0.25596
MYBPC1	0.20781
MYBPC3	0.21433
MYBPH	0.11814
MYBPHL	0.10520
MYC	0.98749
MYCBP2	0.10950
MYCBPAP	0.08885
MYCL	0.42245
MYCN	0.67090
MYCT1	0.09518
MYD88	0.12170
MYEF2	0.30764
MYF5	0.30366
MYF6	0.28104
MYH1	0.30625
MYH11	0.40016
MYH13	0.18810
MYH14	0.14506
MYH15	0.09113
MYH2	0.23115
MYH3	0.21181
MYH4	0.18807
MYH6	0.11625
MYH7	0.16764
MYH7B	0.32389
MYH8	0.18702
MYH9	0.64366
MYL2	0.27335
MYL3	0.22685
MYL4	0.23208
MYL6	0.17050
MYL6B	0.10864
MYL7	0.13374
MYL9	0.14896
MYLIP	0.15161
MYLK2	0.14961
MYLK3	0.14157
MYLK4	0.11770
MYNN	0.10229
MYO10	0.20308
MYO15A	0.15993
MYO15B	0.11459
MYO16	0.09267
MYO18A	0.14389
MYO18B	0.10792
MYO1A	0.09806
MYO1B	0.14154
MYO1C	0.21196
MYO1D	0.15388
MYO1E	0.13153
MYO1F	0.20079
MYO1G	0.12225
MYO3A	0.16519
MYO5A	0.38794
MYO5B	0.18021
MYO5C	0.24906
MYO6	0.31948
MYO7A	0.33881
MYO9A	0.11338
MYO9B	0.36423
MYOC	0.41045
MYOCD	0.21621
MYOD1	0.81987
MYOF	0.13376
MYOG	0.62662
MYOM1	0.11159
MYOM2	0.11601
MYOM3	0.09984
MYOT	0.22710
MYOZ1	0.11414
MYOZ2	0.15774
MYOZ3	0.11637
MYPN	0.11116
MYRF	0.10570
MYRIP	0.10795
MYT1	0.11581
MYT1L	0.11638
MZF1	0.18136
MZT1	0.10461
MZT2B	0.10220
N4BP1	0.09692
N4BP2	0.09331
N4BP2L2	0.06138
N6AMT1	0.09594
N6AMT2	0.09343
NAA10	0.28104
NAA11	0.09160
NAA15	0.19761
NAA16	0.13369
NAA20	0.09481
NAA25	0.10762
NAA30	0.10366
NAA35	0.11180
NAA38	0.12971
NAA40	0.10522
NAA50	0.17331
NAA60	0.09888
NAAA	0.21870
NAALAD2	0.10482
NAALADL1	0.11247
NAB1	0.13428
NAB2	0.16468
NABP1	0.08567
NACA	0.20297
NACAP1	0.20297
NACC1	0.11162
NADK	0.18640
NADSYN1	0.10139
NAE1	0.14921
NAGA	0.39417
NAGK	0.13359
NAGLU	0.52849
NAGPA	0.27387
NAGS	0.26860
NAIF1	0.10990
NAIP	0.10896
NALCN	0.10307
NAMPT	0.23065
NANOG	0.34248
NANOGP1	0.07629
NANOGP8	0.34248
NANOS2	0.51048
NANOS3	0.26228
NANP	0.17115
NAP1L1	0.18271
NAP1L2	0.09955
NAP1L3	0.07894
NAP1L4	0.10887
NAP1L5	0.11038
NAPA	0.12971
NAPB	0.13588
NAPEPLD	0.18537
NAPG	0.12747
NAPRT	0.11356
NAPSB	0.05504
NARF	0.10014
NARFL	0.18388
ICE2	0.16808
NARS	0.15015
NARS2	0.10840
NASP	0.14655
NAT1	0.09203
NAT10	0.13614
NAT14	0.11410
NAT2	0.09150
NAT6	0.07765
NAT9	0.11392
NAV1	0.14662
NAV2	0.11088
NAV3	0.11717
NBEAL1	0.09301
NBL1	0.23193
NBN	0.65315
NCALD	0.14624
NCAM1	0.88469
NCAM2	0.12163
NCAN	0.16486
NCAPD2	0.11966
NCAPD3	0.09970
NCAPG	0.09279
NCAPG2	0.16411
NCAPH	0.12261
NCAPH2	0.09691
NCBP1	0.15385
NCBP2	0.17821
NCBP2L	0.12110
NCCRP1	0.13623
NCDN	0.12779
NCEH1	0.14523
NCF1	0.38363
NCF1B	0.11535
NCF1C	0.11639
NCF2	0.32400
NCK1	0.61145
NCK2	0.25902
NCKAP1	0.18619
NCKAP1L	0.10469
NCKIPSD	0.10906
NCL	0.73546
NCLN	0.11432
NCOA1	0.38479
NCOA2	0.31722
NCOA3	0.12630
NCOA4	0.29233
NCOA5	0.12260
NCOA6	0.35515
NCOA7	0.09333
NCOR1	0.62451
NCOR2	0.49851
NCR1	0.27304
NCR2	0.16100
NCS1	0.18619
NCSTN	0.35558
NDC1	0.10883
NDC80	0.44721
NDE1	0.16922
NDEL1	0.17888
NDFIP1	0.12378
NDFIP2	0.10625
NDN	0.20471
NDNF	0.10970
NDNL2	0.11283
NDOR1	0.13299
NDP	0.47945
NDRG1	0.38096
NDRG2	0.10322
NDRG3	0.07693
NDRG4	0.12093
NDST1	0.18509
NDST2	0.13798
NDST3	0.11979
NDST4	0.10408
NDUFA1	1.02E-3
NDUFA10	0.10997
NDUFA11	0.08575
NDUFA12	0.11187
NDUFA13	0.14628
NDUFA2	0.18095
NDUFA4	0.23021
NDUFA4L2	0.14339
NDUFA6	0.33627
NDUFA7	0.13250
NDUFA8	0.22613
NDUFA9	0.16982
NDUFAB1	0.43943
NDUFAF2	0.05242
NDUFAF3	0.12634
NDUFAF4	0.09422
NDUFAF5	0.10455
NDUFAF6	0.09832
NDUFAF7	0.09190
NDUFB1	0.04730
NDUFB10	0.09902
NDUFB11	0.33510
NDUFB2	0.09800
NDUFB4	0.12941
NDUFB5	0.14954
NDUFB6	0.26128
NDUFB7	0.15417
NDUFB8	0.12730
NDUFB9	0.14651
NDUFC1	0.11700
NDUFC2	0.07026
NDUFS1	0.37016
NDUFS2	0.41890
NDUFS3	0.36662
NDUFS4	0.10800
NDUFS5	0.10634
NDUFS6	0.10785
NDUFS8	0.25567
NDUFV1	0.25968
NDUFV2	0.21589
NDUFV3	0.08985
NEB	0.37867
NEBL	0.10631
NECAB2	0.11297
NECAB3	0.08986
NECAP2	0.09753
NEDD1	0.12157
NEDD4	0.21064
NEDD4L	0.25588
NEDD8	0.17050
NEDD9	0.23740
NEFH	0.21216
NEFL	0.65776
NEFM	0.35105
NEGR1	0.13596
NEIL1	0.18443
NEIL2	0.07746
NEIL3	0.07588
NEK1	0.09298
NEK10	0.08242
NEK11	0.09037
NEK2	0.20525
NEK3	0.08877
NEK4	0.07388
NEK6	0.11384
NEK7	0.11215
NEK8	0.10688
NEK9	0.31694
NELFA	0.14644
NELFB	0.27504
NELFCD	0.42266
NELFE	0.10878
NELL1	0.14813
NELL2	0.13434
NENF	0.11882
NEO1	0.18028
NES	0.65053
NET1	0.08443
NETO1	0.39279
NETO2	0.11389
NEU2	0.35490
NEU3	0.30362
NEU4	0.22163
NEURL1	0.11132
NEURL2	0.10842
NEUROD1	0.73737
NEUROD2	0.14140
NEUROD4	0.14868
NEUROD6	0.18619
NEUROG1	0.38610
NEUROG2	0.24992
NEUROG3	0.20005
NEXN	0.10259
NF1	0.90845
NF2	0.35707
NFAM1	0.08109
NFASC	0.19733
NFAT5	0.30152
NFATC1	0.65916
NFATC2	0.42851
NFATC2IP	0.09851
NFATC3	0.16325
NFATC4	0.17286
NFE2	0.35980
NFE2L1	0.16019
NFE2L2	0.10126
NFE2L3	0.09520
NFIA	0.36076
NFIB	0.41901
NFIC	0.61712
NFIL3	0.23272
NFIX	0.09375
NFKB1	0.94648
NFKB2	0.47581
NFKBIA	0.92612
NFKBIB	0.63966
NFKBID	0.09456
NFKBIE	0.16375
NFKBIZ	0.09707
NFRKB	0.12979
NFS1	0.38012
NFU1	0.14403
NFXL1	0.07985
NFYA	0.19444
NFYB	0.23984
NFYC	0.11852
NGB	0.38360
NGDN	0.15813
NGEF	0.12355
NGF	0.95621
NGFR	0.74431
NGLY1	0.55689
NHEJ1	0.07898
NHLH1	0.20312
NHLH2	0.13588
NHLRC1	0.18321
NHLRC2	0.09945
NHLRC3	0.09681
NHP2	0.15588
NHS	0.14772
NHSL1	0.08813
NICN1	0.10145
NID1	0.35093
NID2	0.20667
NIF3L1	0.10937
NIN	0.17458
NINJ1	0.17630
NINJ2	0.10083
NIP7	0.11357
NIPA1	0.15245
NIPA2	0.12213
NIPAL3	0.10159
NIPBL	0.10487
NIPSNAP3A	0.09772
NIPSNAP3B	0.10504
NISCH	0.15402
NIT1	0.13527
NIT2	0.19269
NKAIN1	0.10462
NKAP	0.10231
NKAPL	0.07261
NKD1	0.16973
NKD2	0.10209
NKG7	0.09350
NKIRAS1	0.11210
NKIRAS2	0.11809
NKRF	0.20971
NKTR	0.15418
NKX2-1	0.52282
NKX2-2	0.24974
NKX2-3	0.20183
NKX2-4	0.13858
NKX2-5	0.47891
NKX2-6	0.10591
NKX2-8	0.10751
NKX3-1	0.15429
NKX3-2	0.14063
NKX6-1	0.25687
NKX6-2	0.16815
NLE1	0.20307
NLGN1	0.13453
NLGN2	0.11262
NLGN3	0.21177
NLGN4X	0.22678
NLK	0.16306
NLN	0.14364
NLRC3	0.11201
NLRC4	0.32056
NLRC5	0.08967
NLRP10	0.10299
NLRP11	0.06561
NLRP13	0.08030
NLRP14	0.13911
NLRP2	0.12808
NLRP3	0.10512
NLRP4	0.09698
NLRP7	0.12139
NLRP8	0.08291
NLRP9	0.08232
NLRX1	0.13433
NMBR	0.10439
NMD3	0.10797
NME1	0.46077
NME2	0.46077
NME3	0.18492
NME4	0.14883
NME6	0.09292
NME7	0.13229
NME8	0.10719
NME9	0.09655
NMI	0.10082
NMNAT2	0.13362
NMNAT3	0.13272
NMRAL1	0.11106
NMRK1	0.10289
NMRK2	0.14229
NMS	0.12880
NMT1	0.10471
NMT2	0.09225
NMUR2	0.10378
NNMT	0.20232
NNT	0.09181
NOA1	0.07572
NOC2L	0.13894
NOC3L	0.09807
NOC4L	0.11298
NOD1	0.26053
NOD2	0.69333
NODAL	0.42609
NOG	0.72890
NOL10	0.09752
NOL11	0.07984
NOL12	0.20818
NOL4	0.11098
NOL6	0.11067
NOL7	0.10639
NOL8	0.08280
NOL9	0.08878
NOLC1	0.13712
NOMO1	0.10050
NOMO2	0.10593
NOMO3	0.10188
NONO	0.54626
NOP14	0.10550
NOP2	0.10969
NOP56	0.37745
NOP9	0.15268
NOS1	0.61198
NOS1AP	0.41336
NOS2	0.94961
NOS3	0.80830
NOSIP	0.11118
NOSTRIN	0.07890
NOTCH1	0.91608
NOTCH2	0.43816
NOTCH3	0.19684
NOTUM	0.12435
NOV	0.17974
NOVA1	0.11773
NOX1	0.28224
NOX3	0.28834
NOX4	0.32998
NOX5	0.76607
NOXA1	0.14742
NOXO1	0.13930
NPAP1	0.05806
NPAS1	0.13220
NPAS2	0.22837
NPAS3	0.14620
NPAS4	0.11506
NPAT	0.25795
NPB	0.16458
NPBWR1	0.13827
NPBWR2	0.14675
NPC1	0.22977
NPC1L1	0.18680
NPC2	0.22085
NPDC1	0.19122
NPEPL1	0.13216
NPEPPS	0.20026
NPFFR1	0.10483
NPFFR2	0.07766
NPHP1	0.17761
NPHP3	0.19642
NPHP4	0.16808
NPHS1	0.53507
NPHS2	0.26659
NPL	0.58368
NPM1	0.57854
NPM2	0.09000
NPM3	0.10608
NPNT	0.10008
NPPA	0.58080
NPPC	0.24057
NPR1	0.31819
NPR2	0.26645
NPR3	0.17796
NPRL2	0.11687
NPRL3	0.14659
NPS	0.01430
NPSR1	0.19297
NPTN	0.14896
NPTX1	0.18467
NPTX2	0.28778
NPTXR	0.10912
NPVF	0.08938
NPW	0.10012
NPY	0.64138
NPY1R	0.19926
NPY2R	0.15796
NPY4R	0.11900
NPY5R	0.13733
NQO1	0.75487
NQO2	0.22856
NR0B1	0.61027
NR0B2	0.66122
NR1D1	0.20061
NR1D2	0.15835
NR1H2	0.75430
NR1H3	0.54243
NR1H4	0.65462
NR1I2	0.65028
NR1I3	0.34786
NR2C1	0.14442
NR2C2	0.18410
NR2C2AP	0.09457
NR2E1	0.11906
NR2E3	0.52323
NR2F1	0.11262
NR2F2	0.29199
NR2F6	0.16075
NR3C1	0.92999
NR3C2	0.50236
NR4A1	0.62403
NR4A2	0.60715
NR4A3	0.18411
NR5A1	0.68017
NR5A2	0.40488
NR6A1	0.19571
NRAP	0.09828
NRARP	0.14061
NRAS	0.12378
NRBF2	0.10163
NRBP1	0.12378
NRCAM	0.25070
NRD1	0.10330
NRDE2	0.09826
NRG1	0.60823
NRG2	0.14813
NRG3	0.10280
NRG4	0.08128
NRGN	0.19444
NRIP1	0.19891
NRIP2	0.08683
NRK	0.31202
NRL	0.42194
NRN1	0.15495
NRP1	0.31930
NRP2	0.15109
NRSN1	0.10273
NRSN2	0.09641
NRTN	0.21020
NRXN2	0.10189
NRXN3	0.11925
NSD1	0.24150
NSDHL	0.18938
NSF	0.29957
NSFL1C	0.13185
NSL1	0.11428
NSMAF	0.12404
NSMCE1	0.10413
NSMCE2	0.09049
NSMCE4A	0.10758
NSMF	0.23802
NSUN2	0.18812
NSUN3	0.09603
NSUN4	0.09376
NSUN5	0.10593
NSUN6	0.09906
NT5C1A	0.24339
NT5C1B	0.15553
NT5C2	0.28104
NT5C3A	0.29586
NT5C3B	0.15562
NT5DC1	0.09886
NT5DC2	0.09949
NT5DC3	0.11177
NT5DC4	0.09665
NT5E	0.46348
NTAN1	0.11495
NTF3	0.52992
NTF4	0.24195
NTHL1	0.21572
NTMT1	0.12378
NTN1	0.25454
NTN3	0.10351
NTN4	0.12197
NTNG1	0.10396
NTNG2	0.12093
NTPCR	0.11813
NTRK1	0.68852
NTRK2	0.47757
NTRK3	0.52685
NTS	0.36104
NTSR1	0.31062
NTSR2	0.11051
NUAK1	0.14253
NUAK2	0.12009
NUB1	0.11773
NUBP1	0.08246
NUBP2	0.13089
NUBPL	0.09104
NUCB1	0.23155
NUCB2	0.09807
NUCKS1	0.13281
NUDC	0.09134
NUDCD1	0.08363
NUDCD2	0.11809
NUDCD3	0.10559
NUDT1	0.18011
NUDT10	0.11150
NUDT11	0.11809
NUDT12	0.12990
NUDT13	0.10081
NUDT14	0.11746
NUDT18	0.11108
NUDT2	0.10884
NUDT21	0.13588
NUDT3	0.16306
NUDT4	0.10488
