Gene	score
BTBD8	0.772902401
PROSER3	0.772764825
BPGM	0.772632088
SLC35A4	0.772382516
MIDN	0.772288494
MAMLD1	0.77226568
ALX1	0.772052058
SPHK1	0.771964258
RALY	0.771955271
LRRC23	0.771951123
PHLDB2	0.771485854
RNF219	0.771304724
RTN4	0.771260478
ICK	0.771239047
PROCR	0.770979796
ZNF366	0.770672151
SOD2	0.770586426
PIK3R3	0.770292608
AZIN1	0.770077602
FAM98A	0.769711194
KCNIP3	0.769085536
QSER1	0.769027463
BIN2	0.768854629
PIK3C2A	0.768663129
CNPY2	0.768412866
RPL13A	0.768405952
SORD	0.768366546
SLC5A8	0.768307091
LIFR	0.768101765
PAPD4	0.768085864
CCND3	0.767908882
LHX4	0.7678356
AGRN	0.767570819
TNFSF12-TNFSF13	0.767402133
SEC16B	0.767137351
RNF44	0.767072366
CHP2	0.767044712
LEPR	0.76690921
PTK2B	0.766841459
LRMP	0.766831089
TSSC1	0.766823485
ZFYVE26	0.766615393
LSM4	0.766394856
CCDC136	0.766219257
PTPRD	0.766027757
TRMT1L	0.765973142
WDR78	0.76582727
CDKAL1	0.765759519
RFC1	0.765528613
ID2	0.765162205
CYP2R1	0.764770217
OLFML3	0.764698318
ALX3	0.764647851
FAM53C	0.764603605
SAAL1	0.763818939
ATF6	0.763730448
CDK14	0.76366408
SMPD3	0.763641266
WDR81	0.763277623
LCMT1	0.763086814
BBX	0.762885636
PDE6C	0.762573843
ZC3H8	0.762474982
HEMK1	0.762474291
ZFYVE28	0.761850706
NECAB1	0.761321834
HIF3A	0.76093676
COQ9	0.760710693
VRK3	0.760468726
FAM20B	0.760436233
DGCR6	0.76015002
NUB1	0.759479424
POLA2	0.759305207
ZNF527	0.759231926
ARMC3	0.759128226
ARPP21	0.759039043
DRD4	0.758852383
SFTPC	0.75879915
RBBP8	0.757998583
NCF4	0.757874142
FPR3	0.757471094
ARFIP2	0.757446897
KISS1R	0.757258162
SERPINC1	0.757052144
LAMP1	0.756285453
SYNDIG1L	0.75544064
RTP2	0.755398469
ESM1	0.755365976
CA6	0.754868905
HS2ST1	0.754517707
ZDHHC15	0.754474844
TTC17	0.754458943
ACTR5	0.754220432
CDH23	0.753993674
PRF1	0.753972243
MARCH7	0.753809779
RILP	0.753753781
PTPRO	0.753319622
COL5A3	0.753099086
METTL7A	0.752912425
CRHR2	0.752653865
DHRS7B	0.752620681
ZNF649	0.752524586
ZNF277	0.751959073
POP5	0.751777252
ICA1L	0.751685304
THOP1	0.751428127
MRPL4	0.751325809
SLC35F2	0.751028535
HADH	0.749884374
SGSH	0.74986156
DCK	0.749281529
ERCC3	0.749079659
NANS	0.748927565
TMED1	0.74890406
MORN3	0.74825213
NDRG2	0.748061321
PTPN23	0.747999793
FAM218A	0.747988731
TRIM42	0.747913376
PHRF1	0.747528302
OR2L8	0.747183325
EYA2	0.747145993
BBS10	0.746884668
CALCOCO2	0.746532087
POLDIP3	0.746487841
MYOM1	0.746172592
CCDC73	0.745744655
PABPC3	0.745202648
RGAG1	0.745161859
APOBEC4	0.744957224
LAPTM4B	0.744786464
CFH	0.744664789
MIP	0.744180162
AKAP5	0.743910541
EPO	0.743850395
SMG6	0.743825507
HBM	0.7435787
KRTCAP2	0.743221279
TTC5	0.743041532
NPAT	0.742929536
PLCXD3	0.742684803
PTPN5	0.742054996
ZBTB6	0.741658169
KPTN	0.741562765
PRCC	0.741376795
TOR1B	0.741026979
KIF19	0.740977895
C2orf78	0.740911526
TACR2	0.740736618
LIPF	0.740272732
ARSH	0.740091602
LMX1A	0.740019703
CHRNA10	0.739638777
ZFHX3	0.739533003
GALK1	0.739255086
DPH7	0.738961959
MUC15	0.738352201
STK32A	0.738349436
NKAIN2	0.738319017
HHATL	0.737992015
SLC26A3	0.737971275
LOC81691	0.737244681
PABPC1L	0.737111945
NID2	0.737098118
FNBP1L	0.736849237
RCHY1	0.736713735
CHRNA2	0.736668107
CLEC12B	0.736632157
LDLRAD4	0.736227726
CHKB	0.7360383
HLTF	0.73580048
ARHGEF10L	0.735720977
GAB2	0.735640091
NQO1	0.735359408
MR1	0.735296497
DNAJA1	0.735275757
ATCAY	0.734979174
PDGFB	0.734797352
DAG1	0.734493856
OXLD1	0.733975354
C12orf49	0.733954614
ADCK2	0.733882715
GPX4	0.733640056
USP4	0.733632451
KIAA1432	0.733207971
SERPINA12	0.733198984
TNFRSF11B	0.73317617
GPRC5B	0.733142294
EIF2B4	0.733096666
TTC26	0.732746159
AIMP2	0.732618262
COL21A1	0.732528388
P4HB	0.732511105
PPIH	0.732166128
TNKS1BP1	0.732027861
SIRT2	0.731693254
BMS1	0.731671823
OR5L1	0.730943155
GCM2	0.730709483
KCNMB2	0.730564303
ARID3A	0.730517292
INPP5E	0.730424653
GMCL1	0.730294682
ATP9B	0.730265646
CYTL1	0.7302055
CSDC2	0.729630308
SUSD3	0.729337873
FADS6	0.729277727
POC1B	0.729171261
KLHL1	0.728780656
SCRN1	0.728734337
SASS6	0.728688709
SYT17	0.728495135
SNX4	0.728479234
EPHA8	0.727984238
DNASE2B	0.72787155
MAD2L1	0.727824539
COLGALT2	0.727305346
KLHDC8B	0.727235521
KRTAP10-12	0.72703849
CPXM1	0.726944468
COG2	0.725856997
PNLIP	0.725709743
TMCC3	0.725655818
FOXJ2	0.725324669
CYP2E1	0.725253461
PTAR1	0.725019098
ZNF23	0.724716293
CNTROB	0.72469901
ZNF479	0.724696244
VMO1	0.724579409
ALOX15	0.724421784
RPUSD2	0.724167372
WIPF1	0.723704869
B3GALNT1	0.723695881
RAB4B	0.72367445
SPNS2	0.723521665
HPS6	0.723285228
PACSIN3	0.722399627
GPR119	0.72215282
APOF	0.721976529
CRISPLD1	0.721659897
SLC25A33	0.721335661
DNAJC1	0.720991376
LTV1	0.720907033
HSPB7	0.720561365
GTF2H3	0.720557908
NFE2L2	0.720238511
TGDS	0.719676455
SYNE1	0.719403377
STAU2	0.719385402
TCF12	0.719295529
PTPRR	0.719269949
ERRFI1	0.719227087
HS3ST5	0.719214642
PARP16	0.71894433
ANP32B	0.718886949
FBXO47	0.718746608
MRPL49	0.71822465
TEX13B	0.718217045
B9D1	0.718118184
CCDC18	0.718058038
ACKR4	0.717871377
B3GAT3	0.717542992
DNAJC4	0.717113673
SETDB2	0.717034861
RNF144B	0.716788745
ADAM12	0.716432016
HIVEP1	0.716344216
CCNG2	0.716310341
C1orf64	0.715794604
RNF13	0.715574759
PER2	0.715415752
KIAA0141	0.715341088
RAD50	0.714857153
PYGO1	0.71452462
MPND	0.714245321
FECH	0.714211445
PISD	0.714076635
ELP3	0.713742719
VCPKMT	0.713722671
DLEC1	0.713536701
NACA	0.71326708
PRIM1	0.713253945
MCM7	0.713196564
ABLIM2	0.712876476
GPT	0.712774158
ALKBH1	0.712747887
SLC37A1	0.712280544
MPHOSPH10	0.712259113
VSTM2L	0.712231459
SUN2	0.711785548
BAG3	0.71174545
N4BP2	0.711606492
CMSS1	0.711438497
SLC25A20	0.710644152
ECHDC2	0.710633782
CRIP2	0.710430529
RANGAP1	0.710212759
CALCR	0.709779982
TBC1D9B	0.709718453
RSPO3	0.709099708
PDCL3	0.70906445
GFM2	0.708739522
NANOS2	0.708440174
EPB41L4B	0.708144973
KCTD18	0.708123542
CD22	0.707898166
GSTCD	0.707844933
HSCB	0.707757825
SI	0.7072172
GPR137B	0.707184708
ORC1	0.706998738
PSME1	0.706780968
TRPT1	0.70637861
HAUS1	0.705984549
GDPD3	0.705910576
ODC1	0.705714236
PYCR1	0.705708706
MBOAT7	0.705607079
ZNF431	0.705197808
RGS3	0.705073368
BCL2L12	0.704958606
SMTNL1	0.704788538
RBPMS2	0.704467066
SCMH1	0.704269344
WTIP	0.704193989
ZNF91	0.70383726
GLRA1	0.703792323
KIF18A	0.703693462
HRC	0.703614649
GSTM4	0.703403792
XIAP	0.703343646
PHTF1	0.702932301
TAPBP	0.702893586
BAAT	0.702435922
ZSCAN20	0.70217114
TSPAN3	0.702099933
PLA2G2E	0.702059835
PNPT1	0.701889767
MRPL11	0.701770165
DDX60L	0.701675452
ITGB1BP2	0.701665774
PNP	0.701661626
SAMD5	0.701647799
KLK1	0.701480496
RFT1	0.701110631
SHCBP1	0.70095508
MITD1	0.700912218
ERLEC1	0.700820961
POLR3D	0.700626005
MUT	0.70043727
VEZT	0.700381963
INO80E	0.700149674
KRT2	0.700024542
FRZB	0.699532311
SOX30	0.699454882
RMDN1	0.698897665
MTERF2	0.698565132
NRDE2	0.698383311
GRIK1	0.697752122
LIAS	0.697501167
TMCO3	0.697349764
MASTL	0.697186609
CDH15	0.696858224
PGAM5	0.696212517
JDP2	0.696082545
TEX11	0.695881367
HAUS4	0.695698854
NLE1	0.695440986
AQP5	0.695253634
GLMN	0.695234968
TBCK	0.695194179
ZSCAN26	0.695185192
SEC23IP	0.694939767
DES	0.694911423
RNF6	0.694813253
ECT2L	0.694697108
RHOH	0.694571285
ZDHHC18	0.693918664
CABP2	0.69382326
GOSR2	0.6931817
CD53	0.693108419
TBC1D23	0.692683939
C9orf142	0.692281581
SLC6A12	0.69221867
SUPT20H	0.691997442
OSTF1	0.691911025
LRRC8E	0.691624121
SLC39A4	0.691344821
ZNF557	0.691155395
UROD	0.691151731
PCDHB7	0.690787535
USP2	0.690554624
SMC5	0.690352823
METTL4	0.689493769
ZFP41	0.689413021
TFPI2	0.689151765
ZBTB39	0.689042051
CEP250	0.688900672
AAR2	0.688833405
PADI6	0.688650685
CLIC3	0.687639123
TRIM13	0.68760746
ANTXR1	0.687061304
FAM131A	0.686254515
ZNF582	0.686099794
CNN1	0.685973695
CIPC	0.68593415
FGF5	0.68576982
WBSCR27	0.685449731
TMEM189	0.685300403
SMYD2	0.685258231
OFD1	0.685041152
SYNPO2	0.684817505
SIKE1	0.684751344
WNT9B	0.684396412
OR1N2	0.684081647
CA3	0.683931143
HIST3H2BB	0.683789557
MPZL1	0.683226948
NPC1	0.683217339
ERBB2IP	0.683214712
HIBADH	0.683135415
SLMO1	0.683027567
CCDC37	0.682861646
CAPZA1	0.682724071
ATP6AP1L	0.682607511
CCDC22	0.682593892
ZNF502	0.682563888
CD226	0.68251031
C1QTNF6	0.682465027
UBTD1	0.682448712
CDRT15	0.682044418
TBCE	0.681471785
NUDC	0.681262794
ZNF18	0.681132339
NAA11	0.680779689
NPHP3	0.680753349
MCM6	0.680495688
DERL1	0.680328177
UTP23	0.679881851
RFWD3	0.679728789
DDX24	0.679686272
RRAS	0.679558928
CD164	0.67939515
ZMAT1	0.679204687
CUTA	0.678462469
FAM214B	0.678367272
COL24A1	0.678266545
DUPD1	0.67816395
MGLL	0.677742858
KREMEN1	0.677602102
TRIP11	0.6773405
MVB12B	0.677057052
HSD17B6	0.6769743
TAF15	0.676934617
SMC4	0.676318844
MED20	0.675815621
RBM33	0.675783474
PKP1	0.675718281
ANKRD53	0.675710952
F9	0.67525391
ESYT2	0.675107278
ARMC6	0.675082459
GRN	0.674871602
ZNF251	0.674830398
CHSY1	0.674523652
EIF2A	0.674109542
LRRC37B	0.673927513
MRPS2	0.673661695
TSPYL2	0.673638604
CBX2	0.673479528
FGA	0.673350801
RTP5	0.673138423
LPAR6	0.673084429
WARS2	0.673067215
F2RL3	0.67212444
BSG	0.671583885
RAI2	0.671460758
SGCD	0.671363072
HEG1	0.67128426
CRBN	0.671155879
PAAF1	0.670955668
KCTD1	0.67093479
UAP1L1	0.670933476
KCTD17	0.670784701
TMPRSS6	0.67059403
HAVCR1	0.669602309
ATXN3	0.669364006
UPK3B	0.66913469
NR1I3	0.669058366
HYKK	0.668771462
CNNM3	0.668737033
FUCA2	0.668297827
SORCS2	0.668199865
KIF27	0.667611469
PERP	0.667320002
CTRL	0.667316131
MFSD5	0.667200678
YJEFN3	0.667069808
ATG4D	0.666650858
E2F4	0.666590297
SLC25A13	0.666540867
SEMA3C	0.66640253
PEAK1	0.665949982
MYLPF	0.665932629
LENG9	0.665919978
DUSP9	0.665877945
SPPL2B	0.665566844
PCDH12	0.665537323
ALDH3A1	0.66551686
NAP1L4	0.665345547
NEDD8-MDP1	0.665226222
MLC1	0.665098187
EXOSC9	0.665069911
TMEM53	0.66484979
LRRC55	0.664756598
STX16	0.664739729
RPAP1	0.664728253
GRSF1	0.664629876
H3F3C	0.664626972
ATG7	0.664362675
TMEM64	0.664073766
TPP1	0.663846178
PHF3	0.66383242
MGRN1	0.663493873
FMO1	0.663331478
CCNDBP1	0.663163
GALNT4	0.662913981
GDAP2	0.662793619
ZNHIT6	0.662637861
HENMT1	0.662591403
IFIT3	0.66259085
RAD23B	0.662527386
SLC7A10	0.662192986
LHFPL2	0.66210256
OSCAR	0.662013239
HTATIP2	0.661997407
TMEM81	0.66183204
TMEM62	0.6616637
AP5B1	0.661480703
MYBL1	0.66143784
PAM	0.661433831
ZNF492	0.661381012
MOAP1	0.661292383
PGM1	0.660875024
DHRS11	0.66013004
OBP2B	0.659762803
WAC	0.659619558
RPS6KL1	0.65938077
DHODH	0.659374272
STX7	0.658710728
TST	0.658666897
IL18R1	0.658515633
UBR7	0.658468691
TBC1D26	0.658283828
AIM1L	0.657925509
FAM86A	0.657655818
GTF3C5	0.657627474
OSBPL1A	0.657606111
FAM48B2	0.657577628
NTRK1	0.657488653
MAP2K3	0.657453534
TM6SF1	0.656829119
ARG1	0.656441833
RHOT2	0.656396827
CLEC2L	0.656352236
TBX15	0.656225859
GHITM	0.655967645
PSMG2	0.655890147
SGPL1	0.655563905
CLDN25	0.655497814
MOGAT3	0.655185606
GPR133	0.655086192
SPZ1	0.654650858
SEP15	0.65453423
TOR1AIP2	0.654232669
GCNT1	0.654157313
TFIP11	0.653397121
ZNF3	0.65298626
KIAA1407	0.652788883
SLFN12	0.652562125
ICE1	0.652514561
NUP188	0.652107295
SNRNP35	0.651906601
CD151	0.65186595
OR6B3	0.651842099
SLC17A5	0.651797853
SKA3	0.65154994
ADCK4	0.651438082
ZNF772	0.651154496
COLEC12	0.651100226
EPHX4	0.65078871
ANXA6	0.65063876
ETV2	0.650412969
GNL3L	0.650324202
ARHGAP29	0.650319432
CYB5R4	0.650303738
C2orf68	0.650045594
RDH5	0.649988558
ALDH1A1	0.649805078
MAATS1	0.64977618
RRN3	0.649685892
RFTN1	0.649648698
OPTN	0.649217166
TRMT10A	0.649212188
HMGCLL1	0.649204376
TAB1	0.648661816
NAA60	0.648623654
CCDC88B	0.648326933
BFSP1	0.64828248
NCR1	0.648187629
LAX1	0.647718557
ZNF211	0.647582571
METTL1	0.647408908
STC2	0.647376899
ARL6IP6	0.64733452
CLTCL1	0.647297395
ZNF669	0.647210633
HIST1H4F	0.646964172
C11orf45	0.646952073
FBXO6	0.646932508
RDH8	0.646755941
CAPN7	0.646688536
C12orf29	0.646599976
ZNF808	0.646425483
MZT2B	0.646296065
GNAT3	0.646137818
YKT6	0.645532277
C20orf96	0.645487271
HLA-DOB	0.645199606
SCCPDH	0.644908899
OR11A1	0.644737586
DEPDC1	0.644702674
OR2G2	0.644213554
PSMG3	0.64411891
OR2B2	0.644052265
PRC1	0.64347659
SSR3	0.642916884
ALDH6A1	0.642556145
OR2A12	0.642415458
MERTK	0.642197134
CCDC71	0.641865431
LPO	0.641703175
LSR	0.641436527
MMADHC	0.640843015
CRX	0.640346774
ZNF576	0.639954925
DHDDS	0.639946975
ERICH6	0.639723535
UHRF1BP1	0.639663181
PITRM1	0.639083496
ERGIC2	0.638724969
LEPREL1	0.638698353
CX3CL1	0.638690886
SOLH	0.638678857
RIMBP2	0.63839935
TMEM98	0.638293852
HNF4G	0.638184068
APBB3	0.638165471
SUN5	0.638121157
PCSK4	0.638076773
CLNS1A	0.637676973
ATG16L2	0.637250557
COA3	0.636898806
NASP	0.636520368
PARP12	0.636291605
VPS37B	0.63627771
BORA	0.635725747
IFT57	0.63528184
RPL14	0.635041947
MAGEA1	0.634972537
PNLIPRP3	0.634540037
PLBD1	0.634517361
CXCR6	0.634283966
SOGA1	0.634263987
ZNF142	0.634240481
SESN1	0.634093088
RHAG	0.634020014
DRD3	0.633727787
ZNF264	0.633649735
ZNF674	0.633135865
SLC10A7	0.632892307
CATIP	0.632872673
CD99	0.632741527
MICU1	0.632641698
CASQ1	0.632275705
PARN	0.631997511
GRXCR1	0.631824746
MUM1L1	0.631521319
TMEM150B	0.63144064
BASP1	0.631436907
THBS4	0.631322906
ACRV1	0.630710036
KRTAP10-10	0.630658325
RAB25	0.630213312
EFNA1	0.630155309
ADAM21	0.629984549
CASP6	0.629707254
SLC27A3	0.629076341
RABEP1	0.629071778
NFX1	0.628999464
SAMD1	0.628830156
MFSD7	0.628764756
ULBP2	0.628552308
TMEM106A	0.628503846
C4BPB	0.628489466
DLAT	0.628103216
POFUT1	0.628005807
TM6SF2	0.627884823
DVL1	0.627851985
TNFRSF10B	0.627638017
SLAIN1	0.62727313
PRSS48	0.627222455
DPP7	0.627180836
SNTA1	0.626929259
WDR18	0.626217045
DNAJB6	0.62616319
SLC27A5	0.625806737
ST8SIA2	0.625768644
KLF3	0.625650426
OR6V1	0.625300057
C17orf75	0.625177276
DOC2A	0.624738554
CACNA2D4	0.62427211
USP25	0.624178226
SNX2	0.623876735
CLDND2	0.623293317
ADAMTS12	0.623170604
NEFH	0.622787051
CRYM	0.622737413
USP6NL	0.622554486
COMMD1	0.621897509
TCEA3	0.621493424
PPP4R2	0.621310911
C4orf22	0.62114824
PTPRCAP	0.620732816
DMBT1	0.620667001
F13A1	0.620601255
TTK	0.620567794
COMTD1	0.620411829
BARX2	0.619887243
NIPAL2	0.619389343
RAB5A	0.619211393
CMTM2	0.619169222
CYP2J2	0.618928291
BLM	0.618462607
TYW1	0.618070413
C10orf11	0.617813789
TNNT2	0.617724814
MYO1G	0.617610398
GPR160	0.61759187
METRNL	0.617406384
CEND1	0.617305173
PROP1	0.617282912
MUC21	0.616861543
NPFFR1	0.616844743
PCGF6	0.616623239
DNAJC3	0.616351544
ZNF579	0.616332947
ZNF233	0.615967784
IL4R	0.615823778
PRUNE2	0.615699891
SGTB	0.61560262
TMC5	0.615057087
DMRTB1	0.615019271
SUOX	0.614968043
MNAT1	0.614797629
GMPR2	0.614493095
RAPH1	0.61426371
MOGAT2	0.614226585
CCNYL1	0.613883337
WHAMM	0.613740853
COQ5	0.613479873
ETAA1	0.613143677
GORASP2	0.612686427
KRT7	0.612141102
STX4	0.611585406
AWAT1	0.611212983
TMEM200B	0.611166387
TJAP1	0.61032918
CABS1	0.610216837
MFAP3L	0.609439638
ZNF45	0.609343819
MB21D1	0.608700116
ORC4	0.608618123
SLFN11	0.608058349
KRT83	0.607772758
LRP12	0.60772872
APOBEC3F	0.607250661
COQ3	0.606751447
INHA	0.606596035
RAMP3	0.606501184
ASTE1	0.606427488
APPL2	0.606390501
CCDC97	0.606388289
GLI1	0.606238684
EMID1	0.605930694
FLAD1	0.605478283
UNC45B	0.605408389
ZNF511	0.604847923
TESC	0.604397587
TRAF3IP3	0.604390881
EPS8L2	0.604111927
PREB	0.60397843
PVRL3	0.603926649
LRRC30	0.603872241
RITA1	0.603764254
OR1J1	0.603646243
PSIP1	0.60357787
CLDN1	0.603554987
CD68	0.602420505
RIMKLA	0.602388427
HERC6	0.602305882
ZSCAN9	0.602261636
CLUL1	0.602250436
BAD	0.601608669
BIRC7	0.601225946
PIAS3	0.60110275
TMEM130	0.601099777
RIPK3	0.601037488
OXA1L	0.60061363
ARMCX5	0.600321402
ANKRD2	0.599540469
DPPA2	0.599538119
TFAP2E	0.599364524
GINS1	0.598531741
TWISTNB	0.598405088
MRVI1	0.598065366
ZP1	0.597321972
LILRA4	0.597289134
LGALS3	0.596999049
GBE1	0.59698225
OVOL2	0.596811421
TAAR9	0.596799737
GPR124	0.596718782
OVCH1	0.596402012
DYNC1LI1	0.596320088
ENTPD6	0.596256762
ZNF257	0.596228417
ZNF548	0.595987556
PRAMEF4	0.595666361
CCDC40	0.595616793
SSB	0.595448037
ZNF70	0.59506241
B3GNT8	0.594778479
C1QTNF9	0.594521855
NSFL1C	0.594269379
EHBP1L1	0.59407698
OR10AG1	0.594072556
PSMB2	0.594036606
ERMN	0.594001625
URB2	0.593933943
PRR30	0.593859555
FAM135B	0.593465494
KCNK16	0.593454501
EEA1	0.593422977
TCTN2	0.593275445
GATC	0.592400491
SPG7	0.592334537
CHAD	0.592290983
GSN	0.592220329
FAM160A2	0.59201839
MPDU1	0.59194891
LNPEP	0.591476659
GCFC2	0.591130714
HMP19	0.590852313
CNTD1	0.590786775
VPS54	0.590759329
AKAP4	0.590707755
DRAXIN	0.58969799
PAPOLB	0.589148171
CFHR3	0.589091758
HTR1D	0.589088024
CCDC17	0.589039976
ELP4	0.588820408
TMEM204	0.588235331
ANKRD16	0.58822185
IFT81	0.58806305
LRIF1	0.588057035
SLC6A20	0.587826406
EDEM3	0.587672514
C19orf52	0.587490969
BAK1	0.587412503
CTSV	0.58731136
USP42	0.587234346
GJD4	0.587162032
TMEM42	0.586931471
GPR56	0.586858812
CD47	0.586330977
NFATC3	0.586008261
AMER3	0.585756546
AARS	0.585697644
DPPA3	0.585466392
FOXRED2	0.585308837
GYG2	0.585260098
SLC35A5	0.585210806
ALOXE3	0.585060786
FBXW4	0.584846195
PRR3	0.584617294
ECHS1	0.583816727
SPOCK1	0.583688484
RASEF	0.583686687
SP7	0.583667191
PSMB9	0.583649562
AAAS	0.58328343
UQCRFS1	0.583272576
NIFK	0.582912321
ALAS2	0.582525519
DCLK3	0.582403775
TMEM45B	0.58219831
DCAF11	0.582106915
PHF11	0.581967334
BRS3	0.581559515
CLDN23	0.581407975
ZRANB3	0.58131257
SLC25A21	0.58119608
TOB1	0.580990615
GLE1	0.58095992
TTC14	0.58024653
EXT2	0.580233948
KIAA1191	0.580004494
COQ10A	0.579552222
TOMM34	0.579419693
CD200	0.579125115
EBPL	0.578925526
DKK2	0.578456316
ANKRD32	0.578208956
ALPK1	0.577892255
ANKRD7	0.577560829
PI4K2B	0.577543615
ARFIP1	0.577392143
GPC3	0.5771817
CD9	0.576987228
CIAPIN1	0.576943812
PDXK	0.57685698
ATP7B	0.576797456
CSRNP1	0.576249434
BTN2A2	0.575434003
GLIPR1L2	0.575150763
ZNF747	0.575073817
ABCB10	0.574853005
SLAMF1	0.574830813
EPSTI1	0.574580411
MEP1B	0.574373425
IFIT2	0.574260737
A1BG	0.574138094
ESAM	0.574018908
OR13G1	0.57391659
H1FOO	0.573678356
CFLAR	0.573217166
MRPS9	0.572748164
SLC38A6	0.572734337
GSAP	0.572559152
RPE	0.572387425
C1orf131	0.57196889
TSHZ1	0.571272853
TRAPPC2L	0.571233585
IFNAR1	0.570695795
LGALS1	0.570153027
KRTAP5-3	0.56984559
SERAC1	0.56916096
STRIP2	0.569121969
PCCA	0.569101575
SMTNL2	0.569010456
ZP3	0.568886776
CCDC30	0.568807757
SGIP1	0.568646468
PI15	0.568571182
ERCC1	0.568526383
ADAP2	0.568473081
RASGEF1B	0.568221642
FAM129B	0.568195026
PPP1R1B	0.568125063
FOXI1	0.56800795
OR9A4	0.567984445
MYO3B	0.567809537
GLDN	0.567165696
PPP1R3B	0.56672414
L3MBTL1	0.566263364
BSDC1	0.56623419
WBP2NL	0.565658584
CCRN4L	0.565652154
SLC15A2	0.565323355
KIAA0513	0.56515861
PMPCA	0.565105031
PROSER1	0.564466099
AP1AR	0.56425849
OR5AC2	0.564248466
CMTM1	0.5639673
REXO4	0.563574552
MPV17L2	0.563423841
LDB3	0.563159405
BRI3BP	0.562874367
KIAA0391	0.562774746
HADHA	0.562708446
FANCC	0.562094333
CDHR2	0.56190947
DRGX	0.561423391
ACO1	0.561363176
IGHMBP2	0.561277658
KY	0.561154323
FAM193B	0.561016471
IPMK	0.560442939
AKR1B1	0.559731762
PCOLCE	0.559566048
HOMER3	0.559550079
SLITRK6	0.559507631
C20orf27	0.55932173
DIEXF	0.558961614
TRIP6	0.558751517
FSTL4	0.558626247
DLK2	0.558480513
ZC3H18	0.558434816
FKBP10	0.557734354
BMP10	0.557317271
SAMD10	0.557056154
PHACTR4	0.557020412
PKD2	0.556969668
TMEM182	0.556356937
FBXO30	0.556321264
CIART	0.55614601
TMC8	0.556130179
KIAA1804	0.556053302
IGBP1	0.555982993
PES1	0.555780224
THPO	0.555496984
PARD6B	0.55521243
TMEM38A	0.555060751
CD83	0.554990027
ZNF569	0.554927254
ASXL1	0.554757186
SH2D7	0.554596104
RPA4	0.554402876
PKMYT1	0.554151368
OR8G2	0.554092881
MVK	0.554026029
CTH	0.553753988
COQ7	0.553664114
COMMD4	0.553512574
SRPX2	0.553502895
LRIG2	0.552912909
HADHB	0.552800636
MADCAM1	0.552318913
BSCL2	0.552075563
SSPN	0.551925128
HELB	0.551621424
CAV2	0.551572547
ADORA3	0.551396948
FAIM3	0.550968458
CCPG1	0.550787397
TPGS2	0.550762371
RAET1L	0.55052068
MAGEB16	0.550518053
SLC25A46	0.550217391
GART	0.550205707
ZNF513	0.550112446
UBAP1	0.549626022
STK17A	0.549329093
SPN	0.549176999
RCBTB1	0.549142087
SH2D4B	0.548775471
PCDHB12	0.548368897
IFT122	0.548305156
ANKRD45	0.547980159
GET4	0.547868923
GPN2	0.547853506
NAP1L5	0.547837121
TMTC4	0.54763055
KRT28	0.547516341
ARHGAP12	0.547390242
APIP	0.54679915
ASTL	0.546662127
ASTN2	0.546350542
FAM3B	0.546197342
CSAD	0.545882922
NKD1	0.54531181
WDR45B	0.545222489
UBE2J1	0.545070119
CST6	0.54488968
NEDD4	0.544571942
DTX3L	0.544564821
ZNF114	0.544253582
COL8A1	0.544203184
STX18	0.543897129
SV2B	0.54377179
ABCB11	0.543707634
TAGLN2	0.543085432
MYO9A	0.542866002
SNX9	0.542437304
LHFPL5	0.542372665
SDCBP2	0.542358769
SLC5A4	0.541627059
PNMAL1	0.541572236
TRIM50	0.541530756
EVA1C	0.541469503
MYBPC3	0.540947614
FIGF	0.540807964
ABHD10	0.540712767
EMR3	0.540040443
PRSS50	0.53973826
C1RL	0.539721046
TROAP	0.539677838
TAF7	0.538889646
EIF2B3	0.538515218
CNGB1	0.538155032
MYL2	0.537867851
ZNF691	0.537820218
SECTM1	0.537672134
GPATCH2	0.537211704
CPXM2	0.53686175
SNX1	0.536517534
SREBF2	0.536055376
SLC35B4	0.535868923
CD300C	0.535854958
DMRT3	0.53562101
WNT10A	0.534890544
CNTN4	0.534881833
GSDMD	0.534759052
LIPK	0.534462193
PDCD2	0.534342661
JAGN1	0.534179367
C3orf18	0.534170864
STARD3	0.533817453
TARSL2	0.533646347
DVL2	0.533518588
ZNF558	0.533315819
ERCC5	0.533204998
TMEM215	0.533088716
MTAP	0.532298519
FAM159A	0.532270796
FZD6	0.531225082
C22orf29	0.530765205
ARSG	0.529997062
BEND6	0.529994227
TCF7	0.529607632
IL17RA	0.529584058
AADACL3	0.529327849
SPERT	0.528916435
STARD13	0.528818196
UBL7	0.528592337
SNCG	0.528166266
CCDC169-SOHLH2	0.527657581
CCNE2	0.527657305
BOD1L1	0.527634836
PTCHD3	0.527511295
ITGA9	0.527195838
HFM1	0.52691246
NUDT5	0.526812492
SCFD1	0.526354413
NAPG	0.526167061
ABHD14B	0.525962288
COL11A1	0.525945626
CA10	0.525790283
CYB561A3	0.525728754
SPRYD7	0.525367808
CATSPERD	0.525156951
BCDIN3D	0.525058159
RLN3	0.524919408
ZNF76	0.524560397
ZNF609	0.52372554
LIN28A	0.523643893
AKAP9	0.523513576
ARNTL2	0.523472442
KRTAP5-10	0.523324496
XRCC6BP1	0.523088958
ARGFX	0.52263233
DNAJB1	0.522356764
FPGT	0.521896542
BRCA2	0.521546103
SUSD1	0.521374099
OR52B6	0.521187922
ACAT1	0.521074682
DDX56	0.520978517
