Gene	score
MTUS2	0.10856
MTX1	0.29766
MTX2	0.19209
MTX3	0.30585
MUC1	0.02475
MUC12	0.09711
MUC13	0.01493
MUC15	0.10577
MUC16	0.05884
MUC17	0.01571
MUC19	0.11557
MUC2	0.12651
MUC21	0.06345
MUC4	0.37408
MUC5AC	0.15646
MUC5B	0.07831
MUC6	0.16113
MUC7	0.05901
MUC8	0.13360
MUCL1	0.03884
MUL1	0.15498
IRF4	0.07150
MUM1L1	0.08614
MUS81	0.62476
MUSK	0.44177
MUT	0.11346
MUTYH	0.13463
MVB12A	0.09158
MVB12B	0.10578
MVD	0.30837
MVK	0.04253
MVP	0.12911
MX1	0.17049
MX2	0.03742
MXD1	0.93750
MXD3	0.16091
MXD4	0.21248
MXI1	0.63737
MXRA5	0.22610
MXRA7	0.08082
MXRA8	0.14206
MYADM	0.15638
MYADML	0.11654
MYB	0.93168
MYBBP1A	0.60642
MYBL1	0.84106
MYBL2	0.97546
MYBPC1	0.16355
MYBPC2	0.18597
MYBPC3	0.49203
MYBPH	0.08610
MYC	0.70121
MYCBP	0.20298
MYCBP2	0.51896
MYCBPAP	0.09337
MYCL	0.51310
MYCLP1	0.29635
MYCN	0.99386
MYCT1	0.71820
MYD88	0.18000
MYEF2	0.38490
MYEOV	0.09702
MYEOV2	0.13578
MYF5	0.97978
MYF6	0.90058
MYH1	0.69127
MYH10	0.84700
MYH11	0.80889
MYH13	0.48597
MYH14	0.22477
MYH15	0.10968
MYH16	0.14587
MYH2	0.89178
MYH3	0.43095
MYH4	0.56363
MYH6	0.84563
MYH7	0.43904
MYH7B	0.15291
MYH8	0.49096
MYH9	0.30613
MYL1	0.59705
MYL2	0.24856
MYL3	0.07780
MYL4	0.89649
MYL5	0.20822
MYL6	0.17736
MYL6B	0.11121
MYL7	0.55028
MYL9	0.28375
MYLIP	0.20114
MYLK	0.23578
MYLK2	0.34893
MYLK3	0.10078
MYLK4	0.21886
MYNN	0.31126
MYO10	0.45378
MYO15A	0.38072
MYO15B	0.14983
MYO16	0.36502
MYO18A	0.45342
MYO18B	0.16167
MYO19	0.23398
MYO1A	0.06968
MYO1B	0.16430
MYO1C	0.24832
MYO1D	0.88849
MYO1E	0.38966
MYO1F	0.37121
MYO1G	0.15053
MYO1H	0.18215
MYO3A	0.16492
MYO3B	0.18147
MYO5A	0.52387
MYO5B	0.24660
MYO5C	0.56649
MYO6	0.26137
MYO7A	0.12096
MYO7B	0.11748
MYO9A	0.76633
MYO9B	0.19211
MYOC	0.49164
MYOCD	0.45281
MYOD1	0.98457
MYOF	0.19502
MYOG	0.77981
MYOM1	0.11853
MYOM2	0.22436
MYOM3	0.13881
MYOT	0.60563
MYOZ1	0.41152
MYOZ2	0.50755
MYOZ3	0.09553
MYPN	0.28635
MYRF	0.22352
MYRFL	0.11494
MYRIP	0.41161
MYSM1	0.27246
MYT1	0.93840
MYT1L	0.30683
MZF1	0.31082
MZT2A	0.09927
N4BP1	0.41643
N4BP2	0.35382
N4BP2L1	0.08124
N4BP2L2	0.16888
N6AMT1	0.48968
N6AMT2	0.11639
NAA10	0.57545
NAA11	0.15668
NAA15	0.99020
NAA16	0.78720
NAA20	0.14086
NAA25	0.37094
NAA30	0.41910
NAA35	0.40467
NAA38	0.15013
NAA40	0.15839
NAA50	0.80645
NAAA	0.09972
NAALAD2	0.18941
NAALADL1	0.07139
NAALADL2	0.20621
NAB1	0.36064
NAB2	0.73374
NABP1	0.19391
NABP2	0.29478
NACA2	0.71213
NACAD	0.10874
NACC1	0.16313
NACC2	0.28414
NADK	0.15314
NADK2	0.15579
NADSYN1	0.09024
NAE1	0.66005
NAF1	0.15147
NAGA	0.33821
NAGK	0.08338
NAGLU	0.11426
NAGPA	0.09060
NAGS	0.13901
NAIF1	0.41553
NAIP	0.33294
NALCN	0.43129
NAMPT	0.78463
NANOS1	0.20088
NANOS2	0.27334
NANOS3	0.24842
NANP	0.16969
NANS	0.18924
NAP1L1	0.99691
NAP1L2	0.56678
NAP1L3	0.31812
NAP1L4	0.45495
NAP1L5	0.35011
NAP1L6	0.06144
NAPA	0.52819
NAPB	0.31367
NAPEPLD	0.15677
NAPG	0.14938
NAPRT1	0.06027
NAPSA	0.09046
NAPSB	0.02668
NARF	0.04693
NARFL	0.06012
NARG2	0.71056
NARS	0.44774
NARS2	0.12213
NASP	0.82873
SLC6A2	0.08420
NAT10	0.15338
NAT14	0.13794
NAT16	0.20979
NAT2	0.02662
NAT6	0.11387
NAT8	0.27887
NAT8L	0.22242
NAT9	0.04369
NAV1	0.18086
NAV2	0.41631
NAV3	0.80090
NBEA	0.50570
NBEAL1	0.41452
NBL1	0.33126
NBN	0.84431
NBPF11	0.06080
NBPF14	0.01532
NBPF11	0.06080
NBPF3	0.06699
NBPF5P	0.03005
NBPF7	0.03207
NBR2	0.45783
NCALD	0.06735
NCAM1	0.98514
NCAM2	0.30776
NCAN	0.12672
NCAPD2	0.05507
NCAPD3	0.21247
NCAPG	0.24901
NCAPG2	0.73419
NCAPH	0.63999
NCAPH2	0.12174
NCBP1	0.08605
NCBP2	0.25497
NCBP2L	0.07291
NCDN	0.41926
NCEH1	0.16519
NCF1	0.56817
NCF1C	0.17774
NCF2	0.11638
NCF4	0.11590
NCK1	0.85327
NCK2	0.24804
NCKAP1	0.53149
NCKAP1L	0.46204
NCKAP5L	0.18038
NCKIPSD	0.09081
NCL	0.98769
NCLN	0.67347
NCMAP	0.21983
NCOA1	0.97746
NCOA2	0.93035
NCOA3	0.74944
NCOA4	0.56013
NCOA5	0.45557
NCOA6	0.88710
NCOA7	0.10866
NCOR1	0.57767
NCOR1P1	0.21276
NCOR2	0.88446
NCR1	0.05368
NCR2	0.02257
NCR3	0.04585
NCS1	0.18713
NCSTN	0.56190
NDC1	0.85737
NDC80	0.71777
NDE1	0.47017
NDEL1	0.66639
NDFIP1	0.20518
NDFIP2	0.14456
NDN	0.28380
NDNF	0.61496
NDNL2	0.09755
NDOR1	0.12811
NDP	0.41414
NDRG1	0.36581
NDRG2	0.15361
NDRG3	0.17547
NDRG4	0.23089
NDST1	0.75606
NDST2	0.66905
NDST3	0.35349
NDST4	0.50057
NDUFA1	0.00084
NDUFA10	0.06690
NDUFA11	0.06215
NDUFA12	0.09390
NDUFA13	0.06426
NDUFA2	0.32026
NDUFA3	0.10837
NDUFA4	0.66236
NDUFA4L2	0.49332
NDUFA5	0.10685
NDUFA6	0.09570
NDUFA7	0.13721
NDUFA8	0.41640
NDUFA9	0.16620
NDUFAB1	0.22360
NDUFAF1	0.10476
NDUFAF2	0.01203
NDUFAF3	0.16011
NDUFAF4	0.22360
NDUFAF5	0.08553
NDUFAF6	0.10816
NDUFAF7	0.22953
NDUFB1	0.02658
NDUFB10	0.06368
NDUFB11	0.10488
NDUFB2	0.04878
NDUFB3	0.07174
NDUFB5	0.10317
NDUFB6	0.05689
NDUFB7	0.38141
NDUFB8	0.12135
NDUFB9	0.09195
NDUFC1	0.07997
NDUFC2	0.03912
NDUFS1	0.11116
NDUFS2	0.31274
NDUFS3	0.26971
NDUFS4	0.37681
NDUFS5	0.09713
NDUFS6	0.05838
NDUFS7	0.08650
NDUFS8	0.17284
NDUFV1	0.15424
NDUFV2	0.32091
NDUFV3	0.03873
NEB	0.14944
NEBL	0.56868
NECAB1	0.38409
NECAB2	0.13866
NECAB3	0.20601
NECAP1	0.24690
NECAP2	0.19676
NEDD1	0.22134
NEDD4	0.30475
NEDD4L	0.46900
NEDD8	0.55729
NEDD9	0.38853
NEFH	0.18142
NEFL	0.69753
NEFM	0.53048
NEGR1	0.12675
NEIL1	0.14249
NEIL2	0.05320
NEIL3	0.04798
NEK1	0.59582
NEK10	0.11051
NEK11	0.08876
NEK2	0.85196
NEK3	0.11626
NEK4	0.50058
NEK5	0.09009
NEK6	0.12306
NEK7	0.24935
NEK8	0.28199
NEK9	0.44488
NELFA	0.16002
NELFB	0.13224
NELFCD	0.20699
NELFE	0.49740
NELL1	0.16311
NELL2	0.35773
NEMF	0.95132
NENF	0.13631
NEO1	0.26252
NES	0.07538
SLC6A2,SLC6A5	0.27641
NETO1	0.30139
NETO2	0.17156
NEU1	0.17199
NEU2	0.13477
NEU3	0.30742
NEU4	0.16791
NEURL1	0.70795
NEURL2	0.18861
NEUROD1	0.97789
NEUROD2	0.72201
NEUROD4	0.41307
NEUROD6	0.72067
NEUROG1	0.64756
NEUROG2	0.30601
NEUROG3	0.07092
NEXN	0.19167
NF1	0.60010
NF2	0.97456
NFAM1	0.06307
NFASC	0.24989
NFAT5	0.85493
NFATC1	0.26703
NFATC2	0.92588
NFATC2IP	0.09600
NFATC3	0.70920
NFATC4	0.83949
NFE2	0.50725
NFE2L1	0.73510
NFE2L2	0.54711
NFE2L3	0.50592
NFIA	0.35017
NFIB	0.94482
NFIC	0.45733
NFIL3	0.32654
NFIX	0.35172
NFKB1	0.93844
NFKB2	0.82248
NFKBIA	0.90002
NFKBIB	0.51159
NFKBID	0.14214
NFKBIE	0.13910
NFKBIL1	0.11802
NFKBIZ	0.49089
NFRKB	0.21273
NFS1	0.11752
NFU1	0.56883
NFX1	0.44031
NFXL1	0.11984
NFYA	0.98942
NFYB	0.82614
NFYC	0.69643
NGB	0.16158
NGDN	0.12759
NGEF	0.30052
NGF	0.15014
NGFR	0.45788
NGFRAP1	0.16160
NGLY1	0.51164
NGRN	0.03947
NHEJ1	0.07587
NHLH1	0.37040
NHLH2	0.64351
NHLRC1	0.24085
NHLRC2	0.08465
NHLRC3	0.04986
NHP2	0.60362
NHP2L1	0.34688
NHS	0.17736
NHSL1	0.16939
NHSL2	0.16714
NICN1	0.16132
NID1	0.78515
NID2	0.75123
NIF3L1	0.04516
NIN	0.24219
NINJ1	0.09530
NINJ2	0.12837
NIP7	0.19859
NIPA1	0.42378
NIPA2	0.19107
NIPAL1	0.12886
NIPAL2	0.14747
NIPAL3	0.26909
NIPBL	0.94334
NIPSNAP1	0.54821
NIPSNAP3A	0.08666
NIPSNAP3B	0.13687
NISCH	0.10682
NIT1	0.25171
NIT2	0.08988
NKAIN1	0.72245
NKAIN2	0.35628
NKAIN3	0.19069
NKAIN4	0.09242
NKAP	0.42748
NKAPL	0.04673
NKD1	0.19067
NKD2	0.13879
NKG7	0.06376
NKIRAS1	0.12057
NKIRAS2	0.15900
NKPD1	0.16964
NKRF	0.48621
NKTR	0.48078
NKX2-1	0.81487
NKX2-2	0.48097
NKX2-3	0.73974
NKX2-4	0.31409
NKX2-5	0.62436
NKX2-6	0.05676
NKX2-8	0.11517
NKX3-1	0.46205
NKX3-2	0.28515
NKX6-1	0.21345
NKX6-2	0.33405
NKX6-3	0.15538
NLE1	0.26927
NLGN1	0.34175
NLGN2	0.30972
NLGN3	0.53317
NLGN4X	0.81566
NLGN4Y	0.23279
NLK	0.96706
NLN	0.39163
NLRC3	0.14525
NLRC4	0.12366
NLRC5	0.07927
NLRP1	0.06255
NLRP10	0.11535
NLRP11	0.04487
NLRP12	0.12567
NLRP13	0.04573
NLRP14	0.05911
NLRP2	0.84299
NLRP3	0.41725
NLRP4	0.07498
NLRP5	0.05999
NLRP6	0.13321
NLRP7	0.06942
NLRP8	0.06985
NLRP9	0.08152
NLRX1	0.09449
NMB	0.30873
NMBR	0.18003
NMD3	0.07893
NME2P1	0.12487
NME3	0.27797
NME4	0.15047
NME5	0.16576
NME6	0.08133
NME7	0.84867
NME8	0.04717
NME9	0.09393
NMI	0.73060
NMNAT1	0.14901
NMNAT2	0.61231
NMNAT3	0.29917
NMRAL1	0.14728
NMRK1	0.06630
NMRK2	0.47100
NMS	0.08170
NMT1	0.60291
NMT2	0.10625
NMU	0.41619
NMUR1	0.10873
NMUR2	0.11625
NNAT	0.49738
NNMT	0.47129
NNT	0.37225
NOA1	0.05900
NOB1	0.12273
NOC2L	0.24042
NOC3L	0.38194
NOC4L	0.54310
NOD1	0.09284
NOD2	0.13546
NODAL	0.65696
NOG	0.77327
NOL10	0.28400
NOL11	0.49790
NOL12	0.54147
NOL3	0.08489
NOL4	0.33775
NOL6	0.21138
NOL7	0.26621
NOL8	0.31951
NOL9	0.11396
NOLC1	0.62189
NOM1	0.08574
NOMO3	0.26611
NONO	0.89285
NOP10	0.42565
NOP14	0.13414
NOP2	0.98712
NOP56	0.99035
NOP9	0.01998
NOS1	0.16966
NOS1AP	0.36398
NOS2	0.17004
NOS2P1	0.38531
NOS3	0.24036
NOSIP	0.19980
NOSTRIN	0.32093
NOTCH1	0.94531
NOTCH2	0.95316
NOTCH2NL	0.13774
NOTCH3	0.85677
NOTCH4	0.37424
NOTUM	0.24251
NOV	0.83597
NOVA1	0.95470
NOVA2	0.42514
NOX1	0.11233
NOX3	0.16604
NOX4	0.19980
NOX5	0.10914
NOXA1	0.11005
NOXO1	0.06260
NOXRED1	0.05549
NPAP1	0.05519
NPAS1	0.15447
NPAS2	0.21897
NPAS3	0.30103
NPAS4	0.53997
NPAT	0.92712
NPBWR1	0.11220
NPBWR2	0.11295
NPC1	0.19658
NPC1L1	0.12878
NPC2	0.19835
NPDC1	0.14897
NPEPL1	0.13562
NPEPPS	0.20640
NPFF	0.06874
NPFFR1	0.11899
NPFFR2	0.05487
NPHP1	0.10905
NPHP4	0.12343
NPHS2	0.26596
NPIPA1	0.38431
NPL	0.34777
NPLOC4	0.25927
NPM1	0.69972
NPM2	0.12957
NPM3	0.73959
NPNT	0.18295
NPPA	0.07695
NPPB	0.05989
NPPC	0.27433
NPR1	0.25987
NPR2	0.19990
NPR3	0.75114
NPRL2	0.21733
NPRL3	0.16374
NPS	0.00487
NPSR1	0.23423
NPTN	0.25773
NPTX1	0.37320
NPTX2	0.46919
NPVF	0.19108
NPW	0.09706
NPY	0.57260
NPY1R	0.41681
NPY2R	0.28425
NPY4R	0.12400
NPY5R	0.23661
NPY6R	0.65049
NQO1	0.12965
NQO2	0.09392
NR0B1	0.64126
NR0B2	0.67563
NR1D1	0.31694
NR1D2	0.22956
NR1H2	0.79654
NR1H3	0.95723
NR1H4	0.54158
NR1I2	0.45180
NR1I3	0.33475
NR2C1	0.19199
NR2C2	0.19105
NR2C2AP	0.33729
NR2E1	0.65810
NR2E3	0.64613
NR2F1	0.74960
NR2F2	0.87052
NR2F6	0.18760
NR3C1	0.99538
NR3C2	0.29425
NR4A1	0.29307
NR4A2	0.64744
NR4A3	0.71461
NR5A1	0.91339
NR5A2	0.92242
NR6A1	0.86449
NRAP	0.05787
NRAS	0.99971
NRBF2	0.84854
NRBP1	0.12588
NRBP2	0.14009
NRCAM	0.48559
NRD1	0.53838
NRDE2	0.06778
NREP	0.35283
NRF1	0.24788
NRG1	0.87877
NRG2	0.87096
NRG3	0.15680
NRG4	0.06755
NRGN	0.39546
NRIP1	0.82566
NRIP2	0.07424
NRIP3	0.10654
NRK	0.32580
NRL	0.86356
NRM	0.13518
NRN1	0.51462
NRN1L	0.11416
NRP1	0.55370
NRP2	0.30972
NRROS	0.41725
NRSN1	0.09070
NRSN2	0.15867
NRTN	0.15132
NRXN1	0.09022
NRXN2	0.24191
NRXN3	0.61924
NSD1	0.66088
NSDHL	0.08041
NSF	0.54424
NSFL1C	0.18377
NSL1	0.14391
NSMAF	0.39382
NSMCE1	0.07999
NSMCE2	0.06866
NSMCE4A	0.44880
NSMF	0.15334
NSRP1	0.24559
NSUN2	0.74820
NSUN3	0.86583
NSUN4	0.07301
NSUN5	0.87077
NSUN5P1	0.08300
NSUN5P2	0.90829
NSUN6	0.97908
NSUN7	0.08101
NT5C	0.08212
NT5C1A	0.15617
NT5C2	0.65780
NT5C3A	0.20158
NT5C3B	0.11640
NT5DC1	0.10358
NT5DC2	0.48705
NT5DC3	0.19414
NT5DC4	0.09819
NT5E	0.21941
NT5M	0.13579
NTAN1	0.20159
NTF3	0.35201
NTF4	0.29638
NTHL1	0.75412
NTMT1	0.17098
NTN1	0.95071
NTN3	0.47754
NTN4	0.48712
NTNG2	0.05194
NTNG2	0.31508
NTPCR	0.09838
NTRK1	0.20750
NTRK2	0.41887
NTRK3	0.31634
NTS	0.68978
NTSR1	0.17660
NTSR2	0.13596
NUAK1	0.37286
NUAK2	0.11370
NUBP1	0.35540
NUBP2	0.08572
NUBPL	0.04404
NUCB1	0.12231
NUCB2	0.31941
NUCKS1	0.90068
NUDC	0.34972
NUDCD1	0.19623
NUDCD2	0.31509
NUDCD3	0.16646
NUDT1	0.42630
NUDT10	0.13144
NUDT11	0.31410
NUDT12	0.07793
NUDT13	0.16121
NUDT14	0.17065
NUDT15	0.52299
NUDT16	0.22475
NUDT16L1	0.30898
NUDT16P1	0.10767
NUDT17	0.27987
NUDT18	0.10666
NUDT19	0.10205
NUDT2	0.10188
NUDT21	0.76918
NUDT22	0.10836
NUDT3	0.37849
NUDT4	0.51983
NUDT5	0.49777
NUDT6	0.29660
NUDT7	0.10158
NUDT8	0.13320
NUDT9	0.06718
NUF2	0.28246
NUFIP1	0.55277
NUFIP2	0.46476
NUGGC	0.16222
NUMA1	0.08730
NUMB	0.75852
NUMBL	0.29841
NUP107	0.90958
NUP133	0.52299
NUP153	0.98695
NUP155	0.93001
NUP160	0.86986
NUP188	0.66275
NUP205	0.97107
NUP210	0.16749
NUP210L	0.08973
NUP210P1	0.04743
NUP214	0.27605
NUP35	0.86824
NUP37	0.94826
NUP43	0.48504
NUP50	0.92579
NUP54	0.96744
NUP62	0.72112
NUP62CL	0.06215
NUP85	0.32422
NUP88	0.90813
NUP93	0.98118
NUP98	0.93410
NUPL1	0.24910
NUPL2	0.15391
NUS1	0.51934
NUSAP1	0.62029
NUTF2	0.63688
NUTM1	0.10314
NUTM2A	0.01294
NUTM2D	0.01294
NUTM2F	0.02184
NUTM2G	0.07276
NVL	0.10354
NWD1	0.12729
NXF1	0.58705
NXF2	0.14556
NXF2B	0.12120
NXF3	0.56583
NXF4	0.15298
NXF5	0.19810
NXN	0.29418
NXNL1	0.22946
NXNL2	0.13940
NXPE1	0.06271
NXPE2	0.11501
NXPE3	0.09010
NXPE4	0.08693
NXPH1	0.12574
NXPH2	0.43799
NXPH3	0.16040
NXPH4	0.06674
NXT1	0.10930
NXT2	0.00230
NYAP1	0.40311
NYNRIN	0.20740
NYX	0.21755
OAF	0.22538
OARD1	0.41684
OAS1	0.02387
OAS2	0.07914
OAS3	0.09411
OASL	0.10031
OAT	0.17989
OAZ1	0.25753
OAZ2	0.70388
OAZ3	0.24911
OBFC1	0.06080
OBP2A	0.05229
OBP2B	0.07451
OBSCN	0.18040
OBSL1	0.18328
OC90	0.04900
OCA2	0.12316
OCEL1	0.10176
OCIAD1	0.07701
OCIAD2	0.07209
OCLN	0.37931
OCM	0.15102
OCM2	0.15102
OCRL	0.33365
OCSTAMP	0.04961
ODAM	0.09799
ODC1	0.26949
ODF1	0.49644
ODF2	0.51434
ODF2L	0.09086
ODF3	0.18037
ODF3L1	0.12211
ODF3L2	0.10249
ODF4	0.11716
OFCC1	0.04418
OFD1	0.11030
OGDH	0.54935
OGDHL	0.38269
OGFOD1	0.05254
OGFOD2	0.13328
OGFR	0.13141
OGFRL1	0.10678
OGG1	0.26466
OGN	0.47942
OGT	0.35867
OIP5	0.49278
OIT3	0.31381
OLA1	0.52914
OLAH	0.09576
OLFM1	0.74779
OLFM2	0.17007
OLFM3	0.25872
OLFM4	0.31239
OLFML1	0.30532
OLFML2A	0.13462
OLFML2B	0.28100
OLFML3	0.66863
OLIG1	0.29247
OLIG2	0.57578
OLIG3	0.53116
OLR1	0.10124
OMA1	0.10525
OMD	0.09031
OMG	0.39406
ONECUT1	0.42280
ONECUT2	0.11843
ONECUT3	0.08086
OOEP	0.12865
OPA1	0.38942
OPA3	0.13937
OPALIN	0.06444
OPCML	0.58428
OPHN1	0.15537
OPLAH	0.11816
OPN1LW	0.25203
OPN1MW	0.10272
OPN1SW	0.10000
OPN3	0.18445
OPN4	0.09899
OPN5	0.27804
OPRD1	0.38858
OPRK1	0.14819
OPRL1	0.10147
OPRM1	0.17109
OPTC	0.07883
OPTN	0.12825
OR10A2	0.21490
OR10A4	0.31527
OR10A5	0.22394
OR10A6	0.09966
OR10AD1	0.16737
OR10AG1	0.07631
OR10C1	0.03156
OR10D4P	0.12822
OR10G1P	0.13624
OR10G2	0.13624
OR10G3	0.12713
OR10G4	0.10362
OR10G6	0.14447
OR10G7	0.06744
OR10G8	0.06440
OR10G9	0.05817
OR10H1	0.15432
OR10H2	0.12728
OR10H3	0.03086
OR10H4	0.04487
OR10H5	0.05526
OR10J1	0.11524
OR10J3	0.04060
OR10J5	0.30428
OR10J6P	0.03845
OR10K1	0.05794
OR10K2	0.07463
OR10P1	0.21437
OR10Q1	0.07668
OR10R2	0.14974
OR10R3P	0.13304
OR10S1	0.06145
OR10T2	0.16058
OR10V1	0.08090
OR10W1	0.07543
OR10X1	0.08571
OR10Z1	0.09959
OR11A1	0.16540
OR11H1	0.15451
OR11H4	0.07071
OR11H6	0.08481
OR11H7	0.07923
OR11L1	0.07130
OR12D2	0.02358
OR13A1	0.14904
OR13C2	0.13865
OR13C3	0.15532
OR13C4	0.10812
OR13C5	0.12688
OR13C8	0.24953
OR13C9	0.27917
OR13D1	0.10084
OR13F1	0.17032
OR13G1	0.22485
OR13H1	0.11475
OR13J1	0.11663
OR14A16	0.02441
OR14C36	0.01620
OR14I1	0.09440
OR14J1	0.06276
OR1A1	0.07025
OR1A2	0.03235
OR1B1	0.05291
OR1D2	0.24373
OR1E1	0.09799
OR1E2	0.16023
OR1F1	0.17796
OR1G1	0.05755
OR1I1	0.04546
OR1J1	0.13053
OR1J2	0.10660
OR1J4	0.09622
OR1K1	0.02083
OR1L1	0.04272
OR1L3	0.15708
OR1L4	0.27416
OR1L6	0.16197
OR1L8	0.14081
OR1M1	0.08575
OR1N1	0.08027
OR1N2	0.12216
OR1Q1	0.20608
OR1S2	0.13512
OR2A20P	0.15294
OR2A5	0.15294
OR2AE1	0.04794
OR2AG1	0.10010
OR2AG2	0.15101
OR2AK2	0.20784
OR2AP1	0.06072
OR2AT4	0.13894
OR2B11	0.20408
OR2B2	0.08844
OR2B6	0.08386
OR2C1	0.10846
OR2C3	0.09087
OR2D2	0.18602
OR2D3	0.07780
OR2G2	0.13745
OR2H1	0.07748
OR2H2	0.11129
OR2J1	0.12456
OR2J2	0.08007
OR2J3	0.09624
OR2K2	0.12462
OR2L13	0.12185
OR2L2	0.08499
OR2L3	0.04593
OR2L5	0.06898
OR2L8	0.05102
OR2M1P	0.09306
OR2M2	0.08110
OR2M3	0.09306
OR2M4	0.06099
OR2M5	0.07654
OR2M7	0.10388
OR2S2	0.22752
OR2T11	0.09102
OR2T12	0.05061
OR2T2	0.21723
OR2T3	0.08784
OR2T33	0.10124
OR2T4	0.07315
OR2T5	0.05312
OR2T6	0.05317
OR2V2	0.21240
OR2W1	0.12105
OR2W5	0.03576
OR2Z1	0.03911
OR3A1	0.13388
OR3A4P	0.03393
OR4A13P	0.21252
OR4A15	0.08837
OR4A16	0.13831
OR4B1	0.08410
OR4C11	0.10561
OR4C15	0.03606
OR4C16	0.07415
OR4C3	0.05877
OR4C45	0.03375
OR4C46	0.17314
OR4C5	0.15522
OR4C6	0.07812
OR4D1	0.15258
OR4D11	0.11488
OR4D2	0.07605
OR4D5	0.15364
OR4D6	0.10146
OR4D9	0.03540
OR4F21	0.17397
OR4F4	0.06092
OR4F5	0.06092
OR4F6	0.07657
OR4K1	0.07771
OR4K13	0.09835
OR4K14	0.06895
OR4K15	0.05132
OR4K17	0.06415
OR4K2	0.16321
OR4K5	0.07634
OR4L1	0.27910
OR4M2	0.05315
OR4N4	0.09536
OR4N5	0.09451
OR4P4	0.13743
OR4Q2	0.19141
OR4S1	0.03696
OR4S2	0.15926
OR4X1	0.05662
OR4X2	0.17278
OR51A2	0.10302
OR51A4	0.07099
OR51A7	0.03268
OR51B2	0.06951
OR51B4	0.10891
OR51B5	0.05550
OR51B6	0.13753
OR51D1	0.25418
OR51E1	0.17451
OR51E2	0.20083
OR51F1	0.11039
OR51F2	0.12500
OR51G1	0.04836
OR51G2	0.10498
OR51H1P	0.13076
OR51I1	0.24519
OR51I2	0.05306
OR51J1	0.07982
OR51L1	0.05274
OR51M1	0.11778
OR51Q1	0.12799
OR51S1	0.10187
OR51T1	0.10565
OR51V1	0.04549
OR52A1	0.06221
OR52A4	0.03962
OR52A5	0.04918
OR52B6	0.08867
OR52D1	0.21520
OR52E2	0.05617
OR52E4	0.13169
OR52E5	0.41288
OR52E6	0.04695
OR52E8	0.14356
OR52H1	0.24701
OR52I1	0.09874
OR52I2	0.08065
OR52J3	0.10425
OR52K1	0.07862
OR52K2	0.21815
OR52K3P	0.40126
OR52L1	0.11975
OR52L2P	0.16964
OR52M1	0.07112
OR52N1	0.22118
OR52N2	0.05480
OR52N4	0.06695
OR52N5	0.05793
OR52R1	0.13632
OR52W1	0.03474
OR52Z1	0.11127
OR56A1	0.12687
OR56A3	0.24194
OR56A4	0.23269
OR56B1	0.07225
OR56B4	0.03012
OR5A1	0.15302
OR5A2	0.09610
OR5AC2	0.06257
OR5AN1	0.09274
OR5AP2	0.12998
OR5AR1	0.19335
OR5AS1	0.05900
OR5AU1	0.11253
OR5B12	0.09599
OR5B17	0.04519
OR5B2	0.08349
OR5B21	0.18883
OR5B3	0.07042
OR5C1	0.15125
OR5D13	0.05586
OR5D14	0.09415
OR5D16	0.07627
OR5D18	0.11145
OR5D3P	0.42488
OR5E1P	0.26480
OR5F1	0.02327
OR5H1	0.09303
OR5H14	0.09902
OR5H15	0.11043
OR5H2	0.09088
OR5H6	0.11788
OR5I1	0.05169
OR5J2	0.13232
OR5K2	0.04662
OR5K3	0.11094
OR5K4	0.09144
OR5L1	0.06073
OR5L2	0.03996
OR5M1	0.06561
OR5M13P	0.06561
OR5M3	0.14217
OR5M8	0.04047
OR5M9	0.07075
OR5P2	0.17296
OR5P3	0.12130
OR5R1	0.15302
OR5T1	0.06852
OR5T2	0.17193
OR5T3	0.09677
OR5W2	0.05992
OR6A2	0.19207
OR6B2	0.13825
OR6B3	0.06088
OR6C3	0.14007
OR6C4	0.03406
OR6C6	0.09997
OR6F1	0.09027
OR6J1	0.06829
OR6K2	0.06550
OR6K3	0.10249
OR6K6	0.03874
OR6N1	0.08147
OR6N2	0.06677
OR6P1	0.06961
OR6Q1	0.03556
OR6S1	0.13466
OR6T1	0.06047
OR6W1P	0.06410
OR6Y1	0.14953
OR7A10	0.06006
OR7A17	0.05617
OR7A2P	0.14980
OR7A5	0.03067
OR7C1	0.04419
OR7C2	0.06353
OR7D2	0.12848
OR7D4	0.12581
OR7E129P	0.09351
OR7E24	0.15381
OR7E25P	0.15381
OR7E5P	0.07804
OR7E85P	0.09351
OR7E91P	0.10504
OR7G1	0.06744
OR7G2	0.02448
OR7G3	0.06601
OR8A1	0.07708
OR8B12	0.12278
OR8B2	0.08605
OR8B3	0.06909
OR8B4	0.13208
OR8B8	0.08971
OR8D1	0.06284
OR8D2	0.05768
OR8D4	0.03701
OR8G1	0.08665
OR8G2	0.04416
OR8H1	0.07846
OR8H2	0.08538
OR8H3	0.09125
OR8I2	0.01952
OR8J1	0.10042
OR8J3	0.07259
OR8K1	0.09676
OR8K3	0.08613
OR8K5	0.16118
OR8S1	0.04627
OR9A2	0.09283
OR9G4	0.07854
OR9I1	0.06279
OR9K2	0.16409
OR9Q1	0.04867
OR9Q2	0.04920
ORAI1	0.09752
ORAI2	0.32320
ORAI3	0.16914
ORAOV1	0.15947
ORC1	0.89876
ORC2	0.95283
ORC3	0.88456
ORC4	0.76699
ORC5	0.97972
ORC6	0.29023
ORM1	0.17776
ORM2	0.32983
ORMDL1	0.43801
ORMDL2	0.19061
ORMDL3	0.63192
OSBP	0.48572
OSBP2	0.14253
